date,open,close,low,high,volume
2009-03-04,71.230003,54.4624948752754,70.07,72.870003,462753100.0
2009-03-05,70.099998,52.2378315083359,68.169998,71.730003,485549400.0
2009-03-06,69.400002,52.328940204826,67.099998,70.449997,490470000.0
2009-03-09,67.949997,51.7139331559417,67.730003,70.0,379905300.0
2009-03-10,69.510002,54.7965702193493,69.370003,72.370003,406227900.0
2009-03-11,73.0,55.1534282422588,71.830002,73.75,356648300.0
2009-03-12,72.620003,57.32494341431,71.970001,75.75,409702700.0
2009-03-13,76.010002,57.7729101337096,74.730003,76.980003,337474700.0
2009-03-16,76.959999,57.5982816521126,75.809998,77.970001,360644900.0
2009-03-17,76.07,59.3597890878246,75.449997,78.360001,356814300.0
2009-03-18,77.809998,60.6885129417987,77.07,80.900002,473273200.0
2009-03-19,80.93,59.9368363943778,78.690002,81.0,428520400.0
2009-03-20,78.760002,58.6699376816937,76.529999,78.910004,371078200.0
2009-03-23,78.739998,62.8841402391205,78.309998,82.290001,419933300.0
2009-03-24,81.239998,61.6451169528061,80.510002,82.360001,330271000.0
2009-03-25,81.230003,62.2952197948033,79.059998,82.699997,441775100.0
2009-03-26,82.25,63.5648369568549,81.32,83.300003,422025200.0
2009-03-27,82.050003,62.417595297752,81.309998,82.529999,322332300.0
2009-03-30,79.800003,60.2607809786386,77.959999,79.870003,324108500.0
2009-03-31,79.559998,60.8191021934243,79.050003,81.080002,364238300.0
2009-04-01,78.529999,61.9969377282643,78.330002,81.419998,377018300.0
2009-04-02,83.080002,63.8095810793024,81.129997,84.610001,476230700.0
2009-04-03,83.489998,64.4443896603282,82.669998,84.279999,284646300.0
2009-04-06,83.339996,63.9396002710119,82.290001,84.279999,264866600.0
2009-04-07,82.25,62.4481891734892,81.510002,82.650002,258947800.0
2009-04-08,82.059998,63.1212353190129,81.540001,82.940002,230402800.0
2009-04-09,84.669998,65.6298696487568,84.330002,85.82,269653500.0
2009-04-13,84.919998,65.6451692635226,84.580002,86.540001,224847500.0
2009-04-14,85.029999,64.5132211005633,84.080002,85.760002,276598800.0
2009-04-15,83.839996,65.2015676256806,83.610001,85.419998,250726100.0
2009-04-16,85.93,66.1576023415997,84.769997,87.150002,335202900.0
2009-04-17,86.830002,66.6012039794417,86.139999,87.650002,262649000.0
2009-04-20,85.540001,63.8095810793024,83.339996,87.050003,293690100.0
2009-04-21,82.82,65.0562488192054,82.75,85.129997,114090900.0
2009-04-22,84.290001,64.6585406718663,84.07,86.339996,340395200.0
2009-04-23,84.709999,65.2933492528921,83.629997,85.419998,324903700.0
2009-04-24,86.029999,66.2799778445484,85.690002,87.309998,287703000.0
2009-04-27,85.68,65.6528129522833,85.540001,87.010002,289581600.0
2009-04-28,84.970001,65.4463125129559,84.760002,86.589996,247926300.0
2009-04-29,86.519997,66.8382982945063,86.300003,88.360001,311505700.0
2009-04-30,88.550003,66.8612423628606,86.919998,89.019997,301419800.0
2009-05-01,87.440002,67.2207121808739,86.720001,88.209999,236110300.0
2009-05-04,88.550003,69.5075456916968,88.379997,90.940002,287120000.0
2009-05-05,90.57,69.2704513766322,89.839996,90.93,243036300.0
2009-05-06,91.68,70.4712302149987,90.610001,92.199997,291941000.0
2009-05-07,93.010002,69.4922521955531,90.279999,93.150002,317728000.0
2009-05-08,92.029999,71.1136886034074,91.440002,93.220001,299081700.0
2009-05-11,91.699997,69.7828844547092,91.040001,92.110001,247923600.0
2009-05-12,91.629997,69.576383250554,89.849998,91.830002,282431300.0
2009-05-13,89.739998,67.8249268861625,88.5,90.010002,269619100.0
2009-05-14,88.720001,68.4061975230969,88.5,90.120003,260098700.0
2009-05-15,89.370003,67.8478709545168,88.150002,90.0,271502700.0
2009-05-18,89.550003,69.7752400011207,88.57,91.339996,241447400.0
2009-05-19,91.18,69.6911089461199,90.809998,91.970001,206102200.0
2009-05-20,91.949997,69.2245632399236,90.410004,92.800003,285722200.0
2009-05-21,89.459999,68.2302848408844,88.260002,89.800003,258988400.0
2009-05-22,89.459999,68.0849660344092,88.68,90.0,166811900.0
2009-05-26,88.360001,69.8287779452122,88.32,91.559998,236318500.0
2009-05-27,91.440002,68.5821048515149,89.529999,91.75,246015800.0
2009-05-28,90.459999,69.538139567434,89.099998,91.339996,289095000.0
2009-05-29,91.419998,70.7695130463655,90.68,93.699997,258641500.0
2009-06-01,93.669998,72.4827257276369,93.43,95.169998,276246800.0
2009-06-02,94.400002,72.5439127142835,94.230003,95.370003,230874500.0
2009-06-03,94.040001,71.6261224463123,92.760002,94.129997,235310500.0
2009-06-04,94.0,72.299168591836,93.300003,94.669998,210102300.0
2009-06-05,95.489998,72.3144682066018,93.800003,95.669998,284257900.0
2009-06-08,93.839996,72.0161861400628,93.040001,95.099998,238565100.0
2009-06-09,94.690002,72.3832996468369,94.019997,95.139999,225125500.0
2009-06-10,95.480003,72.1997432758637,93.190002,95.489998,296100400.0
2009-06-11,94.580002,72.520969410757,94.559998,96.110001,275414200.0
2009-06-12,94.400002,72.7198261613237,94.0,95.139999,184361800.0
2009-06-15,93.959999,71.0525016167608,92.400002,94.019997,224190500.0
2009-06-16,93.230003,70.0888163286311,91.580002,93.290001,227319000.0
2009-06-17,91.599998,70.019984888396,90.830002,92.330002,223445200.0
2009-06-18,91.690002,70.5324179664731,91.25,92.669998,211725100.0
2009-06-19,92.580002,70.7910750709345,91.519997,92.699997,215655600.0
2009-06-22,91.139999,68.6682642641644,89.25,91.190002,251913600.0
2009-06-23,89.470001,68.7221028605361,88.849998,89.879997,188309800.0
2009-06-24,90.160004,69.3143397267655,89.599998,91.080002,211577700.0
2009-06-25,89.669998,70.8218411917857,89.57,92.169998,279411000.0
2009-06-26,91.769997,70.6372444666783,91.269997,92.239998,167579000.0
2009-06-29,92.110001,71.2987002977368,91.599998,92.82,168481300.0
2009-06-30,92.720001,70.7218499530351,91.269997,93.059998,228888200.0
2009-07-01,92.339996,71.0141246400196,92.209999,93.230003,173041100.0
2009-07-02,91.129997,69.0759044052865,89.760002,92.360001,212309900.0
2009-07-06,88.940002,69.0682169130261,88.660004,89.93,174499600.0
2009-07-07,89.709999,67.729920267649,88.0,89.82,197088900.0
2009-07-08,88.589996,67.6837737783405,87.0,88.800003,248050500.0
2009-07-09,88.610001,67.814524984872,87.910004,88.900002,163777600.0
2009-07-10,87.699997,67.6530076574893,87.349998,88.489998,173520300.0
2009-07-13,88.309998,69.2989532052378,87.589996,90.169998,217413500.0
2009-07-14,90.379997,69.6912137470364,89.730003,90.690002,181487400.0
2009-07-15,91.809998,71.7294190674498,90.68,93.510002,220877900.0
2009-07-16,93.0,71.6140482293756,92.82,94.510002,231174500.0
2009-07-17,94.059998,72.3985616216349,93.540001,94.32,138561700.0
2009-07-20,94.68,73.1676954145705,94.190002,95.290001,164179400.0
2009-07-21,95.870003,73.5061165908636,94.419998,95.900002,217718300.0
2009-07-22,94.959999,73.4907362224063,94.889999,96.129997,196068100.0
2009-07-23,95.610001,75.1136092946344,95.529999,98.080002,258795500.0
2009-07-24,97.199997,75.4212581970059,96.690002,98.139999,154003100.0
2009-07-27,97.879997,75.6443069969573,97.339996,98.400002,159259400.0
2009-07-28,97.660004,75.2905062213406,97.059998,98.370003,186685200.0
2009-07-29,97.440002,75.1059164184374,96.980003,98.089996,194399300.0
2009-07-30,98.830002,75.8904298106967,98.599998,99.830002,225575400.0
2009-07-31,98.650002,75.9981085417077,98.379997,99.470001,207358000.0
2009-08-03,99.85,77.2517981624604,99.31,100.53,175643135.0
2009-08-04,99.99,77.4517729486237,99.78,100.84,176580411.0
2009-08-05,100.77,77.2287241486724,99.58,100.86,184659827.0
2009-08-06,100.87,76.8287745763458,99.42,101.02,193088720.0
2009-08-07,100.94,77.8363398450915,100.39,102.03,220633441.0
2009-08-10,100.74,77.674821748575,100.27,101.22,130710051.0
2009-08-11,100.54,76.7057131694761,99.46,100.61,157253326.0
2009-08-12,99.56,77.5286863279173,99.51,101.56,218768068.0
2009-08-13,101.26,78.1209193484777,100.26,101.61,176348696.0
2009-08-14,101.52,77.5209949899879,99.7,101.6,199609230.0
2009-08-17,98.85,75.6135431835074,98.11,98.95,237606971.0
2009-08-18,98.53,76.2134675419972,98.35,99.44,173394808.0
